arquivo,tipo_recorte,binarizacao,texto_bruto,texto_limpo,conf_media,placa_real,acuracia_caractere,acuracia_placa
frame_000289_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000290_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000291_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000292_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000293_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000294_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000295_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000296_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000297_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000298_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000299_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000300_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000301_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000302_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000303_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000304_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000305_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000306_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
frame_000307_d0_recorte_justo.jpg,justo,Color,,,-1.000,88B88BB,0.000,0
