arquivo,texto_bruto,texto_limpo,conf_media
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000154_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000155_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000156_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000157_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000158_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000159_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000160_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000161_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000162_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000163_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000164_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000165_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000166_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000167_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000168_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000169_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000170_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000171_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000172_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000173_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000174_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000175_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000176_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000177_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000178_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000179_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000180_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000181_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000182_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000183_pad16_0.jpg,MUAHAHE,MUAHAHE,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000184_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000185_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000186_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000187_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000188_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000189_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000190_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000191_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000192_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000193_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000194_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000195_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000196_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000197_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000198_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000199_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000200_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000201_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000202_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000203_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000204_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000205_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000206_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000207_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000208_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000209_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000210_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000211_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000212_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000213_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000214_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000215_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000216_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000217_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000218_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000219_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000220_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000221_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000222_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000223_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000224_pad16_0.jpg,,,-1.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000225_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000226_pad16_0.jpg,JOO L,JOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000227_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000228_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000229_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000230_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000231_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000232_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000233_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000234_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000235_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000236_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000237_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000238_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000239_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000240_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000241_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000242_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000243_pad16_0.jpg,TOO L,TOOL,-0.7
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000244_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000244_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000245_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000245_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000246_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000246_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000247_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000247_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000248_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000248_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000249_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000249_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000250_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000250_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000251_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000251_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000252_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000252_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000253_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000253_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000254_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000254_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000255_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000255_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000256_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000256_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000257_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000257_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000258_pad16_0.jpg,TNEED2P,TNEED2P,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000258_pad16_1.jpg,7,7,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000259_pad16_0.jpg,B88688,B88688,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000260_pad16_0.jpg,8888608,8888608,4.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000261_pad16_0.jpg,8888608,8888608,4.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000262_pad16_0.jpg,8888608,8888608,4.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000263_pad16_0.jpg,8888608,8888608,4.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000264_pad16_0.jpg,8888608,8888608,4.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000265_pad16_0.jpg,8888608,8888608,4.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000266_pad16_0.jpg,8888608,8888608,4.0
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000267_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000268_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000269_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000270_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000271_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000272_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000273_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000274_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000275_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000276_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000277_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000278_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000279_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000280_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000281_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000282_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000283_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000284_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000285_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000286_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000287_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000288_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000289_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000290_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000291_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000292_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000293_pad16_0.jpg,8888,8888,-0.8
C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_desseseis\placa\frame_000294_pad16_0.jpg,8888,8888,-0.8
