frame,arquivo,gt,pred,levenshtein,acerto_por_letra,conf_media
140,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000140_pad8_0.jpg,OFZELDA,OFZELDA,0,1.0,22.0
141,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000141_pad8_0.jpg,OFZELDA,OFZELDA,0,1.0,22.0
142,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000142_pad8_0.jpg,OFZELDA,OFZELDA,0,1.0,22.0
143,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000143_pad8_0.jpg,OFZELDA,OFZELDA,0,1.0,22.0
144,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000144_pad8_0.jpg,OFZELDA,OFZELDA,0,1.0,22.0
145,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000145_pad8_0.jpg,OFZELDA,OFZELDA,0,1.0,22.0
146,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000146_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
147,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000147_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
148,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000148_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
149,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000149_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
150,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000150_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
151,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000151_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
152,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000152_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
153,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000153_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
154,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000154_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
155,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000155_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
156,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000156_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
157,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000157_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
158,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000158_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
159,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000159_pad8_0.jpg,BYE4O1K,JE40,5,0.2857,-0.8
160,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000160_pad8_0.jpg,BYE4O1K,E401K,3,0.5714,12.8
161,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000161_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
162,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000162_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
163,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000163_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
164,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000164_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
165,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000165_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
166,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000166_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
167,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000167_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
168,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000168_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
169,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000169_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
170,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000170_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
171,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000171_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
172,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000172_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
173,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000173_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
174,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000174_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
175,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000175_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
176,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000176_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
177,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000177_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
178,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000178_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
179,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000179_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
180,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000180_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
181,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000181_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
182,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000182_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
183,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000183_pad8_0.jpg,MUAHAHA,MUAHAHA,0,1.0,4.2
184,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000184_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
185,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000185_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
186,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000186_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
187,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000187_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
188,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000188_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
189,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000189_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
190,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000190_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
191,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000191_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
192,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000192_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
193,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000193_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
194,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000194_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
195,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000195_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
196,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000196_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
197,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000197_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
198,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000198_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
199,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000199_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
200,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000200_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
201,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000201_pad8_0.jpg,ORINNIE,NK,6,0.1429,10.0
202,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000202_pad8_0.jpg,ORINNIE,,7,0.0,-1.0
203,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000203_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
204,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000204_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
205,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000205_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
206,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000206_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
207,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000207_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
208,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000208_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
209,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000209_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
210,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000210_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
211,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000211_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
212,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000212_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
213,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000213_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
214,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000214_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
215,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000215_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
216,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000216_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
217,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000217_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
218,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000218_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
219,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000219_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
220,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000220_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
221,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000221_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
222,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000222_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
223,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000223_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
224,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000224_pad8_0.jpg,NBEYOND,,7,0.0,-1.0
225,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000225_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
226,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000226_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
227,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000227_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
228,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000228_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
229,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000229_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
230,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000230_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
231,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000231_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
232,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000232_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
233,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000233_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
234,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000234_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
235,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000235_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
236,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000236_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
237,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000237_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
238,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000238_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
239,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000239_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
240,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000240_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
241,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000241_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
242,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000242_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
243,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000243_pad8_0.jpg,TOYYODA,TOYYODA,0,1.0,-0.8
244,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000244_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
244,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000244_pad8_1.jpg,INEED2P,,7,0.0,-1.0
245,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000245_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
245,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000245_pad8_1.jpg,INEED2P,,7,0.0,-1.0
246,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000246_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
246,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000246_pad8_1.jpg,INEED2P,,7,0.0,-1.0
247,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000247_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
247,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000247_pad8_1.jpg,INEED2P,,7,0.0,-1.0
248,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000248_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
248,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000248_pad8_1.jpg,INEED2P,,7,0.0,-1.0
249,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000249_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
249,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000249_pad8_1.jpg,INEED2P,,7,0.0,-1.0
250,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000250_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
250,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000250_pad8_1.jpg,INEED2P,,7,0.0,-1.0
251,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000251_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
251,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000251_pad8_1.jpg,INEED2P,,7,0.0,-1.0
252,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000252_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
252,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000252_pad8_1.jpg,INEED2P,,7,0.0,-1.0
253,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000253_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
253,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000253_pad8_1.jpg,INEED2P,,7,0.0,-1.0
254,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000254_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
254,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000254_pad8_1.jpg,INEED2P,,7,0.0,-1.0
255,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000255_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
255,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000255_pad8_1.jpg,INEED2P,,7,0.0,-1.0
256,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000256_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
256,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000256_pad8_1.jpg,INEED2P,,7,0.0,-1.0
257,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000257_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
257,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000257_pad8_1.jpg,INEED2P,,7,0.0,-1.0
258,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000258_pad8_0.jpg,INEED2P,TNEED2PI,2,0.7143,-0.8
258,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000258_pad8_1.jpg,INEED2P,,7,0.0,-1.0
259,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000259_pad8_0.jpg,88B88BB,888088,4,0.4286,-0.8
260,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000260_pad8_0.jpg,88B88BB,888808,3,0.5714,-0.8
261,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000261_pad8_0.jpg,88B88BB,888808,3,0.5714,-0.8
262,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000262_pad8_0.jpg,88B88BB,888808,3,0.5714,-0.8
263,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000263_pad8_0.jpg,88B88BB,888808,3,0.5714,-0.8
264,C:\Users\isabel_martins\Documents\ASCAN\Comp_Cognitiva\Desafio\runs\predict_python\crops_margem_oito\placa\frame_000264_pad8_0.jpg,88B88BB,888808,3,0.5714,-0.8
